Keyword,Location,Name,Website,Phone,Instagram,Facebook,Twitter,Additional Phone,Email
chiropractors+Kentucky,Kentucky,Fern Creek Chiropractic Center,ferncreekchiro.com,+1 502-231-8068,https://www.instagram.com/ferncreekchiro/,http://www.facebook.com/ferncreekchiro,,1-502-231-8068,appointment@ferncreekchiro.com
chiropractors+Kentucky,Kentucky,Shepherdsville Chiropractic,shepherdsvillechiropractic.com,+1 502-543-2225,,https://www.facebook.com/Shepherdsville-Chiropractic-1228165047198148/,,"(502)543-2225, (502) 543-2225",
chiropractors+Kentucky,Kentucky,Legacy Chiropractic,legacychiroky.com,+1 502-316-6865,"https://www.instagram.com/legacychiroky/, https://www.instagram.com/legacy_chiro_georgetown_ky/",https://www.facebook.com/LegacyChiroGeorgetownKy/,,(502) 316-6865,info@legacychiroky.com
chiropractors+Kentucky,Kentucky,Legacy Chiropractic,chirofusionlive.com,+1 502-316-6865,,,,,
chiropractors+Kentucky,Kentucky,"Today Disc, Bone & Joint Chiropractic Treatment Center",todaydiscboneandjoint.com,+1 859-278-8000,,https://www.facebook.com/todaydiscboneandjoint/,https://twitter.com/TodayChiro_KY,"+18592788000, +18598003797",
chiropractors+Kentucky,Kentucky,Corbin Chiropractic,corbinchiropractic.org,+1 606-528-8659,,https://www.facebook.com/wix,,,donaldpatrick.brock@gmail.com
chiropractors+Kentucky,Kentucky,Lowe Chiropractic & Wellness,lowechiro.com,+1 502-245-7334,,https://www.facebook.com/lowechiropractic,https://twitter.com/doclowe1000,5022457334,
chiropractors+Kentucky,Kentucky,Somerset Family Chiropractic,somersetfamilychiro.com,+1 606-425-4067,https://www.instagram.com/somersetfamilychiro/,https://www.facebook.com/somersetfamilychiro/,,+16064254067,info@somersetfamilychiro.com
chiropractors+Kentucky,Kentucky,Vital Health Chiropractic - Bardstown-Dr Ashley Presthus DC,bluegrasschiro.com,+1 502-350-1314,,https://www.facebook.com/bluegrasschiro/,https://twitter.com/BlueGrassChiro,,
chiropractors+Kentucky,Kentucky,Back Talk Chiropractic,backtalkchiro.com,+1 859-309-0377,,https://www.facebook.com/TameraTolsonDC/,,"(859) 309-0377, 8593090377",backtalkchiropractic@gmail.com
chiropractors+Kentucky,Kentucky,Middletown Family Chiropractic,mllouisville.com,+1 502-253-6770,https://www.instagram.com/maxlivingofficial,https://www.facebook.com/maxliving,https://twitter.com/max_living,5028379006,
chiropractors+Kentucky,Kentucky,Chiropractic Health Solutions,chiropractichealthsolutions.org,+1 859-985-0606,,https://www.facebook.com/chsberea/,,"859-985-0606, 606-287-2225",bhuser@chsofky.com
chiropractors+Kentucky,Kentucky,Cardinal Chiropractic Center,cardinalchiro.com,+1 502-448-5241,,,,,
chiropractors+Kentucky,Kentucky,Triple Crown Chiropractic & Wellness,triplecrownchiro.com,+1 859-335-0419,https://www.instagram.com/triplecrownchiro/,https://www.facebook.com/TripleCrownChiro/,,"+18593350419, %209133200878, 8593350419",
chiropractors+Kentucky,Kentucky,The Spine Center Chiropractic,thespinecenter.net,+1 502-231-4003,https://www.instagram.com/thespinecenterchiro/,"https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fthespinecenter.net%2Fdecompression-therapy%2F, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fthespinecenter.net%2Ftext-neck%2F, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fthespinecenter.net%2Fvibration-therapy-2%2F, https://www.facebook.com/thespinecenterchiro","https://twitter.com/intent/tweet?text=Text+Neck+Syndrome&#038;url=https%3A%2F%2Fthespinecenter.net%2Ftext-neck%2F, https://twitter.com/spinectrchiro, https://twitter.com/intent/tweet?text=Decompression+Therapy&#038;url=https%3A%2F%2Fthespinecenter.net%2Fdecompression-therapy%2F, https://twitter.com/intent/tweet?text=Vibration+Therapy&#038;url=https%3A%2F%2Fthespinecenter.net%2Fvibration-therapy-2%2F","%20+15022314003, 15022314003, 5022314003",
chiropractors+Kentucky,Kentucky,Allied Chiropractic,bardstownalliedchiropractic.com,+1 502-349-2009,,"https://www.facebook.com/bardstownalliedchiropractic/timeline, https://www.facebook.com/dialog/feed?app_id=106614613350&amp;link=https%3A%2F%2Fadmin.vortala.com%2Fpp4211%2F&amp;name=Chiropractor+Bardstown+KY+%7C+Allied+Chiropractic&amp;picture=https%3A%2F%2Fdoc.vortala.com%2Fchildsites%2Fuploads%2F2804%2Ffiles%2Fbardstown-chiropractor-nick-schram-family-200x200.jpg&amp;caption=https%3A%2F%2Fwww.bardstownalliedchiropractic.com&amp;description=For+pediatric+care%2C+family+care+and+auto+accident+injury+care%2C+visit+our+established+practice%21+Contact+us+today+to+see+how+we+can+help.&amp;redirect_uri=https%3A%2F%2Fadmin.vortala.com%2Fpp4211%2F&amp;actions=%7B%22name%22%3A%22Allied+Chiropractic%22%2C%22link%22%3A%22https%3A%5C%2F%5C%2Fwww.bardstownalliedchiropractic.com%22%7D",https://twitter.com/home?status=https://www.bardstownalliedchiropractic.com,(502)349-2009,
chiropractors+Kentucky,Kentucky,Wolter Chiropractic and Wellness,wolterchiropractic.com,+1 502-493-2400,https://www.instagram.com/wolterchiro/,http://www.facebook.com/WolterChiropracticCenter,http://www.twitter.com/wolterchiroky,"(502)493-2400, (502) 493-2400",
chiropractors+Kentucky,Kentucky,LiveWell Chiropractic,livewellchiropractic.net,+1 859-624-9699,,,,8596249699,filler@godaddy.com
chiropractors+Kentucky,Kentucky,Carroll County Chiropractic and Rehabilitation,carrollcountychiro.com,+1 502-519-0000,,https://www.facebook.com/Carroll-County-Chiropractic-and-Rehabilitation-208490379974217,,"(502) 519-0000, 5025190000",drbrettgibson@gmail.com
chiropractors+Kentucky,Kentucky,Cornerstone Chiropractic Center,cornerstonechirocenter.com,+1 270-759-1116,,https://www.facebook.com/cornerstonechirocenter,,2707591116,micah@micahrich.com
chiropractors+Kentucky,Kentucky,Linton Spine & Joint Chiropractic Center,myspinecenter.info,+1 859-499-1009,,https://www.facebook.com/lintonspine/,,"8594991009, (859) 499-1009",raster@2x.png
