Keyword,Location,Name,Website,Phone,Instagram,Facebook,Twitter,Additional Phone,Email
chiropractors+New+York,New York,Prestige Health and Wellness,prestigehealthwellness.com,+1 917-525-4975,https://www.instagram.com/prestige_healthwellness/,https://www.facebook.com/prestigehealthandwellness1,,"+19175254345, %20(917)%20694-1565, +19175255492, +19175254932, +12123934673, (917)%20694-1565, +19175254975",admin@prestigehealthwellness.com
chiropractors+New+York,New York,Prestige Health and Wellness,nexhealth.com,+1 917-525-4975,"/resources/how-grand-street-dental-converts-new-patients-right-from-their-instagram, https://www.instagram.com/nexhealthhq/",https://www.facebook.com/nexhealth.inc/,https://twitter.com/NexHealthHQ,"+8665261382, +18665261382",support@nexhealth.com
chiropractors+New+York,New York,New York Chiropractic Associates,drcorygold.com,+1 212-249-6767,,https://www.facebook.com/NYCAcare/,https://twitter.com/nycacare,212-249-6767,info@drcorygold.com
chiropractors+New+York,New York,New York Chiropractic Associates,zocdoc.com,+1 212-249-6767,,,,,
chiropractors+New+York,New York,Kura Chiropractic,kurachiro.com,+1 212-349-9500,,https://facebook.com/182026071947796,https://twitter.com/KuraSocial,"201-633-5290, 212-349-9500",
chiropractors+New+York,New York,Kura Chiropractic,zocdoc.com,+1 212-349-9500,,,,,
chiropractors+New+York,New York,Downtown Broadway Chiropractic,downtownbroadwaychiro.com,+1 212-227-2225,https://www.instagram.com/downtownbroadwaychiro/,https://www.facebook.com/Downtown-Broadway-Chiropractic-262262633820153/,,(212) 227-2225,
chiropractors+New+York,New York,Chiropractic Wellness Center,drjaychait.com,+1 212-964-6000,,https://www.facebook.com/,https://twitter.com/,212-964-6000,drjaychait@yahoo.com
chiropractors+New+York,New York,"I Know My Chiro, Chiropractic Wellness",iknowmychiro.com,+1 212-933-0188,https://www.instagram.com/iknowmychiro/,https://www.facebook.com/iknowmychiro/,https://twitter.com/i/flow/login?redirect_after_login=%2Fiknowmychiro,"+1(307)776-0608, 212-933-0188",info@iknowmychiro.com
chiropractors+New+York,New York,"I Know My Chiro, Chiropractic Wellness",zhealthehr.com,+1 212-933-0188,,,,(800) 459-0302,sales@zhealthehr.com
chiropractors+New+York,New York,Pain Care Chiropractic,paincarechiro.com,+1 212-966-9899,,,,,paincarechiropractic@gmail.com
chiropractors+New+York,New York,Specific Chiropractic,gonsteadnyc.com,+1 212-486-9800,https://www.instagram.com/gonsteadnyc1/,"https://www.facebook.com/gonsteadnyc/, https://www.facebook.com/gonsteadnyc",https://twitter.com/GonsteadNYC,,info@gonsteadnyc.com
chiropractors+New+York,New York,Shiu Chiropractic,shiuchiropractic.com,+1 646-397-6220,http://instagram.com/shiuchiropractic,,https://twitter.com/karenshiudc,,karenshiudc@gmail.com
chiropractors+New+York,New York,Kang Corrective Chiropractic P.C.,kangchiropractic.com,+1 212-779-2110,http://instagram.com/kangchiropractic,https://m.facebook.com/kangcorrectivechiropractic/?ref=bookmarks,,,info@kangchiropractic.com
chiropractors+New+York,New York,McMahon Chiropractic,mcmahonchiropractic.com,+1 212-243-6384,https://www.instagram.com/mcmahonchiropractic/,https://www.facebook.com/mcmahonchiropracticnyc/,,212-243-6384,
chiropractors+New+York,New York,Level Up Sports Chiropractic - Dr. Daniel Huang D.C.,levelupsportschiro.com,+1 646-397-7109,https://www.instagram.com/drdanhuang/,http://facebook.com/levelupsportschiro,,"+16463977109, (646) 397-7109",LevelUpSportsChiro@gmail.com
chiropractors+New+York,New York,Veech Sports Chiropractic,veechsportschiro.com,+1 646-470-6480,,,,,
chiropractors+New+York,New York,"Madison Square Wellness - At-Home Chiropractor Services, Acupuncture & Physical Therapy",madisonsquarewellness.com,+1 212-696-9355,https://instagram.com/msqwellness/,https://www.facebook.com/pages/Madison-Square-Wellness/260154906606,https://twitter.com/msqwellness,+12126969355,
chiropractors+New+York,New York,"Village Chiropractic NYC, Dr Reuben Montemagni",villagechiropracticnyc.com,+1 929-694-7375,,https://www.facebook.com/SuffernChiropractic/,,9296947375,
chiropractors+New+York,New York,"Village Chiropractic NYC, Dr Reuben Montemagni",janeapp.com,+1 929-694-7375,,,,"18443105263, 1800940893, +16046705263, 08081640893",b75f1f4d7a2ef7377fcacf71dfec388e@o4505290921410560.ingest.sentry.io
chiropractors+New+York,New York,Natural Health Chiropractic,ny.yibada.com,+1 212-274-1488,,https://www.facebook.com/yibada?fref=ts,"https://twitter.com/Yibada_NY, https://twitter.com/yibadaa, https://twitter.com/yibada",", 888-805-7025, (844) OWO-1776 | (844) 696-1776, 917-325-1998, (888)885-6999, 917-981-8825, (888) 268-0717, (800)508-6936, 646-920-0560",
chiropractors+New+York,New York,Nachmias Chiropractic: Nachmias Adam L DC,calldradam.com,+1 212-924-1700,,https://www.facebook.com/nachmiaschiropractic/?fref=ts,https://twitter.com/NachmiasChiro,,calldradam@gmail.com
chiropractors+New+York,New York,Alignment Chiropractic NYC,alignmentnyc.com,+1 917-449-6744,,http://www.facebook.com/jason.ditullio,,,info@alignmentnyc.com
chiropractors+New+York,New York,Alignment Chiropractic NYC,zocdoc.com,+1 917-449-6744,,,,,
chiropractors+New+York,New York,Starr NYC Chiropractor - Physical Therapy & Acupuncture,starrnyc.com,+1 212-614-8800,,,,(212) 614-8800,wecare@starrnyc.com
chiropractors+New+York,New York,5th Avenue Chiropractic,5thavechironyc.com,+1 607-601-1024,,,,607-601-1024,
chiropractors+New+York,New York,Apex Chiropractic NYC PLLC,apexchironyc.com,+1 917-300-9695,"https://instagram.com/apexchironyc, https://www.instagram.com/apexchironyc","https://www.facebook.com/apexchironyc, http://www.facebook.com/apexchironyc",,"(212) 644-3853, +1-9173009695",connect@apexchironyc.com
chiropractors+New+York,New York,Apex Chiropractic NYC PLLC,zocdoc.com,+1 917-300-9695,,,,,
chiropractors+New+York,New York,Manhattan Chiropractic Health Services,chiropractic-manhattan.com,+1 212-888-0999,,https://www.facebook.com/Manhattan-Chiropractic-Health-Services-146351435387976,,(212) 888-0999,josefmalkis@gmail.com
chiropractors+New+York,New York,Manhattan Chiropractic Health Services,zocdoc.com,+1 212-888-0999,,,,,
chiropractors+New+York,New York,Move Well MD,movewellmd.com,+1 212-769-3210,,,,"//2127693210, //12127693210, +12127693210",info@movewellmd.com
chiropractors+New+York,New York,Move Well MD,nexhealth.com,+1 212-769-3210,"/resources/how-grand-street-dental-converts-new-patients-right-from-their-instagram, https://www.instagram.com/nexhealthhq/",https://www.facebook.com/nexhealth.inc/,https://twitter.com/NexHealthHQ,"+8665261382, +18665261382",support@nexhealth.com
chiropractors+New+York,New York,Pico Family Chiropractic Center,drpico.com,+1 212-765-1333,https://www.instagram.com/picofamilychiropractic/,"https://www.facebook.com/DrDavidPico/, https://www.facebook.com/picofamilywellness/?ref=nf",,(212) 765-1333,drpico@drpico.com
chiropractors+New+York,New York,Center for Spine Care + Mobility,cscmgroup.com,+1 212-475-8104,https://instagram.com/cscm_nyc,https://www.facebook.com/cscmnyc/,,"2124754443, +12124758104, 2124758104",
chiropractors+New+York,New York,INFINITE HEALTH GROUP,infinitehealthgrp.com,+1 212-970-0047,,,,"2129700047, 212.970.0047",
chiropractors+New+York,New York,INFINITE HEALTH GROUP,zocdoc.com,+1 212-970-0047,,,,,
chiropractors+New+York,New York,Launchfit™ Chiropractic & Medical Massage,launchfit.co,+1 844-972-3972,,,,,flags@2x.png
chiropractors+New+York,New York,Dr Scott Andersen or Andersen Chiropractor New York,omniwellnessnyc.com,+1 212-777-1318,,,,,omniwellnessnyc@gmail.com
chiropractors+New+York,New York,JW Chiropractic,jwchiropracticnewyorkny.com,+1 212-751-8300,,"https://www.facebook.com/AndersonFamilyChiropractic/, https://facebook.com/148560178506962",https://twitter.com/chiromatrix,212-751-8300,reception@manhattanspinecare.com
chiropractors+New+York,New York,"Stekel Chiropractic: Dani Stekel, D.C.",stekelchiropractic.com,+1 212-581-3331,,,,,
chiropractors+New+York,New York,"Tribeca Chiropractic, PLLC",tribecachiropractic.com,+1 212-226-6320,,,,"+16049730210, 1-212-226-6320",LK@tribecachiropractic.com
chiropractors+New+York,New York,Apex Acupuncture and Chiropractic - Downtown FIDI,apexacuny.com,+1 347-213-7035,,,,"(646)%20952-0366, (212)%20242-3210%20",
chiropractors+New+York,New York,Apex Acupuncture and Chiropractic - Downtown FIDI,nexhealth.com,+1 347-213-7035,"/resources/how-grand-street-dental-converts-new-patients-right-from-their-instagram, https://www.instagram.com/nexhealthhq/",https://www.facebook.com/nexhealth.inc/,https://twitter.com/NexHealthHQ,"+8665261382, +18665261382",support@nexhealth.com
chiropractors+New+York,New York,Rockefeller Health Medical,rockefellerhealthmedical.com,+1 212-388-5050,,https://www.facebook.com/Rockefeller-Health-Medical-518326408529469/,https://twitter.com/Painfree_chiro,"(212)-388-5050, (212) 499-9110, (212) 388-5050",aconte21@yahoo.com
chiropractors+New+York,New York,Rockefeller Health Medical,zocdoc.com,+1 212-388-5050,,,,,
chiropractors+New+York,New York,Downtown Chiropractic,nyc-wellness.com,+1 212-374-0150,https://www.instagram.com/nyc_wellness1/,https://www.facebook.com/New-York-City-Wellness-105657521611484,,"2126822750, 2126826620, 2123740150",
chiropractors+New+York,New York,Upper East Side Chiropractic & Wellness,ueschiro.com,+1 212-472-5558,,https://www.facebook.com/dialog/feed?app_id=106614613350&amp;link=https%3A%2F%2Fadmin.vortala.com%2Fpp5664%2F&amp;name=Chiropractor+Upper+East+Side+NY+%7C+Upper+East+Side+Chiropractic+%26+Wellness&amp;picture=https%3A%2F%2Fdoc.vortala.com%2Fchildsites%2Fuploads%2F4232%2Ffiles%2Fyelp-logo.jpg&amp;caption=https%3A%2F%2Fwww.ueschiro.com&amp;description=You+may+come+to+Upper+East+Side+Chiropractic+%26+Wellness+in+Upper+East+Side+for+pain+relief%2C+but+we%27ll+show+you+how+wellness+care+can+make+a+difference+in+your+life.+Contact+us+to+find+out+more.&amp;redirect_uri=https%3A%2F%2Fadmin.vortala.com%2Fpp5664%2F&amp;actions=%7B%22name%22%3A%22Upper+East+Side+Chiropractic+%26+Wellness%22%2C%22link%22%3A%22https%3A%5C%2F%5C%2Fwww.ueschiro.com%22%7D,https://twitter.com/home?status=https://www.ueschiro.com,"(212)472-5558, (212) 472-5558",
chiropractors+New+York,New York,"Dr. Gregg D. Pressman, DC - Freedom Wellness",drgreggpressman.com,+1 212-386-7878,https://www.instagram.com/gotyourbackNYC,https://www.facebook.com/DrGreggPressman,,,
chiropractors+New+York,New York,"Dr. Gregg D. Pressman, DC - Freedom Wellness",zocdoc.com,+1 212-386-7878,,,,,
chiropractors+New+York,New York,New York Acupuncture & Chiropractic,nyacuchiro.com,+1 212-293-1722,,,,"2014315066, 2122931722, 6469025121",nyacuchiro@gmail.com
chiropractors+New+York,New York,Energy Chiropractic,energychironyc.com,+1 212-777-3301,,,,(212) 777-3301,info@energychironyc.com
chiropractors+New+York,New York,InSpine Health | NYC Chiropractor,inspinehealth.com,+1 646-705-9234,https://www.instagram.com/inspinehealth/,https://www.facebook.com/profile.php?id=100088719308692&mibextid=ZbWKwL,,(646) 705-9234,info@Inspinehealth.com
chiropractors+New+York,New York,InSpine Health | NYC Chiropractor,zocdoc.com,+1 646-705-9234,,,,,
chiropractors+New+York,New York,Manhattan House Chiropractic,manhattanhousechiropractic.com,+1 212-785-9620,"https://www.instagram.com/manhattanhousechiropractic/, https://www.instagram.com/TheVenerableDoctor",,,+12127859620,
chiropractors+New+York,New York,Dr. Watins - West Side Comprehensive Chiropractic,drwatins.com,+1 212-765-6470,https://www.instagram.com/drwatins/,https://www.facebook.com/DrWatins/,https://twitter.com/WestSideChiroNY,"(212) 765-6470, 212-765-6470",frontdesk@drwatins.com
chiropractors+New+York,New York,"Dr Michael Findling, Chiropractor",findlingchiro.com,+1 212-620-0039,,,,,
chiropractors+New+York,New York,"Richard T. Hui, DC",drhuichiropracticandwellness.net,+1 212-561-5377,,,,2125615377,
chiropractors+New+York,New York,Dr James farren At Dey street chiropractic,deystreetchiropractic.com,+1 212-349-9500,,https://www.facebook.com/Dey-Street-Chiropractic-316495815421655/,https://twitter.com/drfarren,(212) 349-9500,jfarrendc@gmail.com
chiropractors+New+York,New York,Dr James farren At Dey street chiropractic,zocdoc.com,+1 212-349-9500,,,,,
chiropractors+New+York,New York,NYC Wellness - Downtown,nyc-wellness.com,+1 212-374-0150,https://www.instagram.com/nyc_wellness1/,https://www.facebook.com/New-York-City-Wellness-105657521611484,,"2126822750, 2126826620, 2123740150",
chiropractors+New+York,New York,"Dr. Ben Z. Gruen, DC",movewellmd.com,+1 212-769-3210,,,,"//2127693210, //12127693210, +12127693210",info@movewellmd.com
chiropractors+New+York,New York,Empire City Chiropractic,empirecitychiropractic.com,+1 917-477-6544,https://www.instagram.com/matthewdevoe/?hl=en,,,,schedule@empirecitychiropractic.com
chiropractors+New+York,New York,Heller Jay DC,jayhellerchiropractor.com,+1 212-741-7792,,"https://www.facebook.com/jay.heller.9?fref=ts, https://www.facebook.com/DrJayHeller/",https://twitter.com/JayHellerDC,,backbones@aol.com
chiropractors+New+York,New York,Heller Jay DC,zocdoc.com,+1 212-741-7792,,,,,
chiropractors+New+York,New York,Soho Chiropractic Center - Mark Brandwein DC,sohochiropractic.com,+1 212-219-0284,,,,,
chiropractors+New+York,New York,"Carnegie Chiropractic, P.C.",carnegiechiropractic.com,+1 212-247-3310,,,,"2122473310, 9148734411",
chiropractors+New+York,New York,"Midtown Chiropractor, Dr. Gregg Rubinstein",chiropractormidtown.com,+1 212-977-7094,https://www.instagram.com/drgreggrubinstein/,"https://www.facebook.com/groups/815787051931605, https://www.facebook.com/DrGreggRubinstein/, https://www.facebook.com/pages/Midtown-Chiropractor-Dr-Gregg-Rubinstein-at-57th-Street-Chiropractic/416840258355018",,212-977-7094,
chiropractors+New+York,New York,Sutton Place Chiropractic,suttonplacechiropractic.com,+1 212-688-3704,,,,,
chiropractors+New+York,New York,Discover Chiropractic Of Soho,wellwithinsoho.com,+1 212-598-5995,https://www.instagram.com/wellwithinofsoho/,https://facebook.com/wellwithinofsoho,https://twitter.com/Wellwithinsoho,,wellwithinsoho@gmail.com
chiropractors+New+York,New York,"Dr. Lila Wolfe, Life Chiropractic",drlilawolfe.com,+1 212-425-5433,,,,+12124255433,
chiropractors+New+York,New York,Williamsburg Chiropractic,williamsburgchirony.com,+1 718-222-9700,"https://www.instagram.com/williamsburg_chiropractic/, http://instagram.com/williamsburg_chiropractic",https://www.facebook.com/Williamsburg-Chiropractic-Dr-Jared-Hoffman-178861722236/,https://twitter.com/drjaredhoffman,718.222.9700,drhoffs@gmail.com
chiropractors+New+York,New York,Active Chiropractic Healthcare - Tammy L. Bohné DC,drtammybohne.com,+1 212-344-1700,,https://www.facebook.com/Active-Chiropractic-Healthcare-Dr-Tammy-L-Bohn%C3%A9-439180456129270/timeline/,https://twitter.com/DrtammyBohne,212-673-2590,drtammy.activechiro@gmail.com
chiropractors+New+York,New York,Active Chiropractic Healthcare - Tammy L. Bohné DC,zocdoc.com,+1 212-344-1700,,,,,
chiropractors+New+York,New York,"Frank J. Valente, DC, PC",midtown-chiropractor.com,+1 917-338-7917,https://www.instagram.com/drfjvalentedc/,https://www.facebook.com/DrValenteDC/?fref=ts,https://twitter.com/DrValente,"9173387917, (917) 338-7917",
chiropractors+New+York,New York,Synergy Health Associates - Chiropractor New York (NYC),bestchiropractornewyorkcity.com,+1 914-677-1214,,,,,
chiropractors+New+York,New York,Manhattan Sports Medicine - Physical Therapy & Chiropractic,msmwellness.com,+1 212-792-9292,https://www.instagram.com/msm_wellness/,"https://www.facebook.com/msmwellnessnyc, https://www.facebook.com/Manhattan-Sports-Medicine-101782298371770",,2128127246,
chiropractors+New+York,New York,Balanced Health Medical,balancedhealthmedical.com,+1 212-755-1717,,https://www.facebook.com/Balanced-Health-Medical-134774387247151/,,"(212)-755-1717, +12125880707, (212) 755-1717",jcinnyc7@aol.com
chiropractors+New+York,New York,Dr. Robert Shire,drrobertshire.com,+1 212-752-6770,https://www.instagram.com/drrobertshire/,"https://www.facebook.com/dialog/feed?app_id=106614613350&amp;link=https%3A%2F%2Fadmin.vortala.com%2Fpp3935%2F&amp;name=Chiropractor+Midtown+NYC+NY+%7C+Dr.+Robert+Shire&amp;picture=https%3A%2F%2Fdoc.vortala.com%2Fchildsites%2Fuploads%2F2549%2Ffiles%2Fwelcome-area-image-200x200.jpg&amp;caption=https%3A%2F%2Fwww.drrobertshire.com&amp;description=Midtown+NYC+Chiropractor%2C+Dr.+Robert+Shire%2C+Has+Been+Providing+Gentle+Chiropractic+Care+Since+2005.+Proven+Methods+Get+Results.+We+Can+See+You+Today+-+Call+Now.&amp;redirect_uri=https%3A%2F%2Fadmin.vortala.com%2Fpp3935%2F&amp;actions=%7B%22name%22%3A%22Dr.+Robert+Shire%22%2C%22link%22%3A%22https%3A%5C%2F%5C%2Fwww.drrobertshire.com%22%7D, https://www.facebook.com/pages/Dr-Robert-Shire/222355477836404","https://twitter.com/home?status=https://www.drrobertshire.com, https://twitter.com/DrRShire",(212)752-6770,
chiropractors+New+York,New York,Center For Spinal Correction,drdom.nyc,+1 212-682-4311,,,,"212 682 4311, 212-682-4311",drdom214@aol.com
chiropractors+New+York,New York,Back Together Again Chiropractic,backtogetheragain.net,+1 212-769-9065,,,,,
